# Time, Xc, Yc
3.116144461520016193e+03 5.751499697885196838e+02 9.685264280362537193e+02
3.116164895120076835e+03 5.751221792182425361e+02 9.685102773732610331e+02
3.116185328720137477e+03 5.751180360898041499e+02 9.685113738308710936e+02
3.116205762320198119e+03 5.751189509822501122e+02 9.685102848442277264e+02
3.116226195919793099e+03 5.751175098012727176e+02 9.685098886841262811e+02
3.116246629519853741e+03 5.751151064165950402e+02 9.685112575096628689e+02
3.116267063220031559e+03 5.751137923543906254e+02 9.685103645073721736e+02
3.116287496719975024e+03 5.751144111632440854e+02 9.685112063974909233e+02
3.116307930320035666e+03 5.751058938533362834e+02 9.685086056663240015e+02
3.116328364020213485e+03 5.751095922481064235e+02 9.685104542225983550e+02
3.116348797520156950e+03 5.751034927727017703e+02 9.685089808375082612e+02
3.116369231120217592e+03 5.751031244189553036e+02 9.685089229201128092e+02
3.116389664819929749e+03 5.750990805646910076e+02 9.685093233269227539e+02
3.116410098319873214e+03 5.751011307623582525e+02 9.685090745467784927e+02
3.116430531919933856e+03 5.750971515306123365e+02 9.685103738707911134e+02
3.116450965620111674e+03 5.750937949759642152e+02 9.685103341592953257e+02
3.116471399120055139e+03 5.750926822958257389e+02 9.685095661813538754e+02
3.116491832819767296e+03 5.750897094517031292e+02 9.685117268477418975e+02
3.116512266419827938e+03 5.750881550378782094e+02 9.685108018549267399e+02
3.116532699919771403e+03 5.750868543820413379e+02 9.685127394811877366e+02
3.116553133619949222e+03 5.750825357992840736e+02 9.685103597107048472e+02
3.116573567119892687e+03 5.750821840458565930e+02 9.685112464166980999e+02
3.116594000719953328e+03 5.750761462763053942e+02 9.685104351742496647e+02
3.116614434420131147e+03 5.750730330972679667e+02 9.685106581256745812e+02
3.116634867920074612e+03 5.750691870747651819e+02 9.685090045616235557e+02
3.116655301520135254e+03 5.750675954229200215e+02 9.685112501162974468e+02
3.116675735219847411e+03 5.750662779256454087e+02 9.685112269036876569e+02
3.116696168819908053e+03 5.750627925200674326e+02 9.685100959421228026e+02
3.116716602319851518e+03 5.750606950831938775e+02 9.685103986688777695e+02
3.116737036020029336e+03 5.750594301391263343e+02 9.685092547546666992e+02
3.116757469620089978e+03 5.750563146583675689e+02 9.685061477805674031e+02
3.116777903120033443e+03 5.750565718482242801e+02 9.685078577101324981e+02
3.116798336820211262e+03 5.751284992618681144e+02 9.685122312635049866e+02
3.116818770419806242e+03 5.751361483248806508e+02 9.685146695029495731e+02
3.116839204119984061e+03 5.751316027725773665e+02 9.685131782688082467e+02
3.116859637619927526e+03 5.751306221893569273e+02 9.685143117281645573e+02
3.116880071219988167e+03 5.751300718951036970e+02 9.685133618235265658e+02
3.116900504920165986e+03 5.751256528586549166e+02 9.685131913460606938e+02
3.116920938420109451e+03 5.751242591889954383e+02 9.685133445353858406e+02
3.116941372020170093e+03 5.751193521486247846e+02 9.685122157436228463e+02
3.116961805719882250e+03 5.751197402880206937e+02 9.685126777486360652e+02
3.116982239219825715e+03 5.751184099098870774e+02 9.685141597178103439e+02
3.117002672819886357e+03 5.751157167218144650e+02 9.685125341451556551e+02
3.117023106520064175e+03 5.751136074188116254e+02 9.685125911630562996e+02
3.117043540020007640e+03 5.751125381680998316e+02 9.685130563508706700e+02
3.117063973620068282e+03 5.751116714346773051e+02 9.685132186408736743e+02
3.117084407319780439e+03 5.751073389022629954e+02 9.685116839587457207e+02
3.117104840919841081e+03 5.751055127182380602e+02 9.685111750344600523e+02
3.117125274419784546e+03 5.751029879902564517e+02 9.685120438395034626e+02
3.117145708119962364e+03 5.751008302051167220e+02 9.685111747261460096e+02
3.117166141720023006e+03 5.750982722027631553e+02 9.685113751149391419e+02
3.117186575320083648e+03 5.750968059504524490e+02 9.685116489688070942e+02
3.117207008920144290e+03 5.750943125172915416e+02 9.685123031415414516e+02
3.117227442520204931e+03 5.750910742628369690e+02 9.685129685490780957e+02
3.117247876119799912e+03 5.750917915379020542e+02 9.685118603264696731e+02
3.117268309719860554e+03 5.750894131756277829e+02 9.685136646963117073e+02
3.117288743319921196e+03 5.750854315798912921e+02 9.685111952683603249e+02
3.117309176919981837e+03 5.750830381596204006e+02 9.685137642724888565e+02
3.117329610520042479e+03 5.750796101641794849e+02 9.685120497119023639e+02
3.117350044019985944e+03 5.750785629621485668e+02 9.685145008675156078e+02
3.117370477720163763e+03 5.750726691611760089e+02 9.685134320383632485e+02
3.117390911320224404e+03 5.750714145513854874e+02 9.685132687134505431e+02
3.117411344820167869e+03 5.750706662699167282e+02 9.685136102288192887e+02
3.117431778519880027e+03 5.750662480518328721e+02 9.685123383117684170e+02
3.117452212119940668e+03 5.750639825232777866e+02 9.685130550912721219e+02
3.117472645619884133e+03 5.750630660962904130e+02 9.685135605046368710e+02
3.117493079320061952e+03 5.750623887422873395e+02 9.685133750464327704e+02
3.117513512920122594e+03 5.750600301891233812e+02 9.685131058327045821e+02
3.117533946619834751e+03 5.750609008517855045e+02 9.685136821207070170e+02
3.117554380119778216e+03 5.750583343626899477e+02 9.685130328609229764e+02
3.117574813719838858e+03 5.750537366083630104e+02 9.685113890878285474e+02
3.117595247420016676e+03 5.750528958626949816e+02 9.685122096412736710e+02
3.117615680919960141e+03 5.750498963954694318e+02 9.685119578855845930e+02
3.117636114520020783e+03 5.750484642140580718e+02 9.685134055370093620e+02
3.117656548220198601e+03 5.750469675898224295e+02 9.685129973189365273e+02
3.117676981819793582e+03 5.750465377505254310e+02 9.685124159626808478e+02
3.117697415320202708e+03 5.750486346489526568e+02 9.685153956694904309e+02
3.117717849019914865e+03 5.750463258631717736e+02 9.685135483870967619e+02
3.117738282619975507e+03 5.750465260885822545e+02 9.685146461855902089e+02
3.117758716119918972e+03 5.750428800144413799e+02 9.685138156573749484e+02
3.117779149820096791e+03 5.813227027855191409e+02 9.736695517328772667e+02
3.117799583420157433e+03 5.750921985695849799e+02 9.685155114397018679e+02
3.117820016920100898e+03 5.750773771855018595e+02 9.685158794968956499e+02
3.117840450619813055e+03 5.751324576201147920e+02 9.685518750698836357e+02
3.117860884219873697e+03 5.751733481110759385e+02 9.685789117010293694e+02
3.117881317920051515e+03 5.751649150173722091e+02 9.685756501182032707e+02
3.117901751419994980e+03 5.750870201947752776e+02 9.685257722083141516e+02
3.117922185020055622e+03 5.750687944109320142e+02 9.685139694130730277e+02
3.117942618620116264e+03 5.750670087610417340e+02 9.685139157381506720e+02
3.117963052220176905e+03 5.750661327804193661e+02 9.685142925110523038e+02
3.117983485720120370e+03 5.750655369443006748e+02 9.685146183561263342e+02
3.118003919419832528e+03 5.750626479534975033e+02 9.685136764467080184e+02
3.118024353019893169e+03 5.751191669817177399e+02 9.685181743236335024e+02
3.118044786619953811e+03 5.751452712205569924e+02 9.685167636862441896e+02
3.118065220220014453e+03 5.751437124146135602e+02 9.685185275990795617e+02
3.118085653820075095e+03 5.751413251300919001e+02 9.685191245054962792e+02
3.118106087420135736e+03 5.751363338650387504e+02 9.685177587760923643e+02
3.118126521020196378e+03 5.751380181639967759e+02 9.685198249909878996e+02
3.118146954619791359e+03 5.751330663486187404e+02 9.685173840223366142e+02
3.118167388219852000e+03 5.751311687525665093e+02 9.685173856335861728e+02
3.118187821920029819e+03 5.751297299734400212e+02 9.685136204332537773e+02
3.118208255419973284e+03 5.751288042582040134e+02 9.685133011013894020e+02
3.118228689120151103e+03 5.751284345514744700e+02 9.685137350714131799e+02
3.118249122720211744e+03 5.751238318940013414e+02 9.685129761694080344e+02
3.118269556220155209e+03 5.751227754033957353e+02 9.685133454094049057e+02
3.118289989919867367e+03 5.751207189144176937e+02 9.685122087974339138e+02
3.118310423519928008e+03 5.751197015034794049e+02 9.685125207155273301e+02
3.118330857019871473e+03 5.751172431172583401e+02 9.685137165297935553e+02
3.118351290720049292e+03 5.751152630761453111e+02 9.685137982565139509e+02
3.118371724320109934e+03 5.751138300281469355e+02 9.685117687050384347e+02
3.118392157820053399e+03 5.751108171349635541e+02 9.685117608281459525e+02
3.118412591519765556e+03 5.751097016860280746e+02 9.685115853680596274e+02
3.118433025119826198e+03 5.751078601527747196e+02 9.685128682807065843e+02
3.118453458620235324e+03 5.751056301385625602e+02 9.685126323937828374e+02
3.118473892319947481e+03 5.751008698349928636e+02 9.685128639370213932e+02
3.118494325920008123e+03 5.751002305795757366e+02 9.685119334641486830e+02
3.118514759520068765e+03 5.750976280106491458e+02 9.685115532780735066e+02
3.118535193120129406e+03 5.750934962507974433e+02 9.685115598400520867e+02
3.118555626720190048e+03 5.750946860371991534e+02 9.685146274352817954e+02
3.118576060419902205e+03 5.750890485749993104e+02 9.685141237988852936e+02
3.118596494019962847e+03 5.750864472308367112e+02 9.685131202265322372e+02
3.118616927519906312e+03 5.750851207063642505e+02 9.685140380964564883e+02
3.118637361220084131e+03 5.750822886987834863e+02 9.685126110372974608e+02
3.118657794820144773e+03 5.750800265156965452e+02 9.685135530840187812e+02
3.118678228320088238e+03 5.750748205405376439e+02 9.685135597896866102e+02
3.118698662019800395e+03 5.750729922108746450e+02 9.685121568388886999e+02
3.118719095520209521e+03 5.750705725229724976e+02 9.685125056673849713e+02
3.118739529119804502e+03 5.750690569680090221e+02 9.685121114116604986e+02
3.118759962819982320e+03 5.751181100766234522e+02 9.685165443097076832e+02
3.118780396319925785e+03 5.751576574501749519e+02 9.685175445979307369e+02
3.118800829919986427e+03 5.751547154522521623e+02 9.685168958515209852e+02
3.118821263620164245e+03 5.751538202363987011e+02 9.685161383604325920e+02
3.118841697120107710e+03 5.751523536746847185e+02 9.685173781436396894e+02
3.118862130720168352e+03 5.751501101447486235e+02 9.685164013658238673e+02
3.118882564419880509e+03 5.751518975096549866e+02 9.685179628533774121e+02
3.118902997919823974e+03 5.751474539296170860e+02 9.685161761931938145e+02
3.118923431620001793e+03 5.751450785175265992e+02 9.685170487723519273e+02
3.118943865220062435e+03 5.751426845735363713e+02 9.685174562069166768e+02
3.118964298720005900e+03 5.751399015198973075e+02 9.685161275460372963e+02
3.118984732420183718e+03 5.751397363098041069e+02 9.685184037401468231e+02
3.119005166019778699e+03 5.751345275308593727e+02 9.685164665094097245e+02
3.119025599619839340e+03 5.751343863896686344e+02 9.685172609116463036e+02
3.119046033219899982e+03 5.751329294896212332e+02 9.685151144672815917e+02
3.119066466819960624e+03 5.751319419479459611e+02 9.685169872613032567e+02
3.119086900420021266e+03 5.751315661842415921e+02 9.685190384958763161e+02
3.119107334020081908e+03 5.751265790230467019e+02 9.685165137583692285e+02
3.119127767620142549e+03 5.751293627941957993e+02 9.685177279363844036e+02
3.119148201220203191e+03 5.751249786443789844e+02 9.685165866816212201e+02
3.119168634919915348e+03 5.751207240280642736e+02 9.685154046470685216e+02
3.119189068419858813e+03 5.751197622217540584e+02 9.685168942684130116e+02
3.119209502019919455e+03 5.751181623802708600e+02 9.685154944940910582e+02
3.119229935720097274e+03 5.751176768283764886e+02 9.685166794816287847e+02
3.119250369220040739e+03 5.751168920360269112e+02 9.685154644822457612e+02
3.119270802920218557e+03 5.751177385580368764e+02 9.685162897636959087e+02
3.119291236519813538e+03 5.751176874073055387e+02 9.685157136254424586e+02
3.119311670020222664e+03 5.751173364979960070e+02 9.685168700063803726e+02
3.119332103719934821e+03 5.751156094352488708e+02 9.685175544144002515e+02
3.119352537319995463e+03 5.751148098603346170e+02 9.685163928569876362e+02
3.119372970819938928e+03 5.751128987483856463e+02 9.685159883166571717e+02
3.119393404520116746e+03 5.751096614189688125e+02 9.685154319393276410e+02
3.119413838120177388e+03 5.751099677793691853e+02 9.685164486477208357e+02
3.119434271620120853e+03 5.751073731046004696e+02 9.685155626592724047e+02
3.119454705319833010e+03 5.751075257914392296e+02 9.685160832404471876e+02
3.119475138819776475e+03 5.751058565051916958e+02 9.685170172447014920e+02
3.119495572419837117e+03 5.751057809499867517e+02 9.685169147852806191e+02
3.119516006120014936e+03 5.751022395140430490e+02 9.685178574059096945e+02
3.119536439720075577e+03 5.750987995740190399e+02 9.685159571410977151e+02
3.119556873320136219e+03 5.750954787920554736e+02 9.685175453698782349e+02
3.119577306920196861e+03 5.750928423485820531e+02 9.685188288248032222e+02
3.119597740519791842e+03 5.751538873801230238e+02 9.685572293744739909e+02
3.119618174119852483e+03 5.751929698912782669e+02 9.685842763711827956e+02
3.119638607719913125e+03 5.751790751911624966e+02 9.685779717305246095e+02
3.119659041319973767e+03 5.751002426642824048e+02 9.685267165484648331e+02
3.119679475020151585e+03 5.750854138128261184e+02 9.685198061873237521e+02
3.119699908520095050e+03 5.750815678590583957e+02 9.685187336615913409e+02
3.119720342120155692e+03 5.750809849105311287e+02 9.685183856909717406e+02
3.119740775819867849e+03 5.770428552299152898e+02 9.692625821210699542e+02
3.119761209319811314e+03 5.750982715899009463e+02 9.685225763434093551e+02
3.119781642919871956e+03 5.750820084056156247e+02 9.685223241841501931e+02
3.119802076620049775e+03 5.750809305584921276e+02 9.685190370616486462e+02
3.119822510119993240e+03 5.750808833870515855e+02 9.685196667483436386e+02
3.119842943720053881e+03 5.750806131899003049e+02 9.685208921612887707e+02
3.119863377420231700e+03 5.750767351957407527e+02 9.685189969959272958e+02
3.119883810920175165e+03 5.750752906539756850e+02 9.685196119232296041e+02
3.119904244619887322e+03 5.750720743825825139e+02 9.685177372920891230e+02
3.119924678219947964e+03 5.750719376116886679e+02 9.685191939584104830e+02
3.119945111719891429e+03 5.750704078279918576e+02 9.685205964221152044e+02
3.119965545420069247e+03 5.750714502288536778e+02 9.685210332629726508e+02
3.119985979020129889e+03 5.751509328763387430e+02 9.685254683586870215e+02
3.120006412620190531e+03 5.751603519272580343e+02 9.685233015393196183e+02
3.120026846219785511e+03 5.751607411869954376e+02 9.685228174088155129e+02
3.120047279819846153e+03 5.751555303483567059e+02 9.685223151315144605e+02
3.120067713419906795e+03 5.751584520308678066e+02 9.685244630111948254e+02
3.120088147019967437e+03 5.751543664028791909e+02 9.685228179576413368e+02
3.120108580620028079e+03 5.751556090601681035e+02 9.685241129412651162e+02
3.120129014220088720e+03 5.751545219079049502e+02 9.685243647127814484e+02
3.120149447820149362e+03 5.751545897757616785e+02 9.685248646371376253e+02
3.120169881420210004e+03 5.751512466697191712e+02 9.685235445296455055e+02
3.120190314920153469e+03 5.751505819070242751e+02 9.685234880899132577e+02
3.120210748619865626e+03 5.751510107291167060e+02 9.685244726801344086e+02
3.120231182219926268e+03 5.751521600198633450e+02 9.685239331292572160e+02
3.120251615920104086e+03 5.751475607225817157e+02 9.685226063434714661e+02
3.120272049420047551e+03 5.751411461057116412e+02 9.685197861272583850e+02
3.120292483020108193e+03 5.751414360033982121e+02 9.685206480351762366e+02
3.120312916719820350e+03 5.751415884609614295e+02 9.685202901621091769e+02
3.120333350219763815e+03 5.751409420474562921e+02 9.685212000905549985e+02
3.120353783819824457e+03 5.751384984737169361e+02 9.685210270981681333e+02
3.120374217520002276e+03 5.751382399065300888e+02 9.685209760026788217e+02
3.120394651019945741e+03 5.751355180932476969e+02 9.685201517283868498e+02
3.120415084620006382e+03 5.751361008877399854e+02 9.685196682143265434e+02
3.120435518320184201e+03 5.751350527558887507e+02 9.685203951907967621e+02
3.120455951820127666e+03 5.751383810578275870e+02 9.685221660223767230e+02
